title = 'U_plus_two-layer_mixing_model.dat'
variables = 'U+/U+max' 'y+/R+' 'y+' 'U+'  'normalized_Reynolds_Shear_Stress' 
zone i=10620 f=point
5.305568e-01	 2.483304e-02	 2.640000e+01	 1.251994e+01	 9.326851e-01	
5.311296e-01	 2.492710e-02	 2.650000e+01	 1.253345e+01	 9.334197e-01	
5.316992e-01	 2.502116e-02	 2.660000e+01	 1.254689e+01	 9.341462e-01	
5.322657e-01	 2.511523e-02	 2.670000e+01	 1.256026e+01	 9.348648e-01	
5.328291e-01	 2.520929e-02	 2.680000e+01	 1.257356e+01	 9.355756e-01	
5.333894e-01	 2.530336e-02	 2.690000e+01	 1.258678e+01	 9.362786e-01	
5.339467e-01	 2.539742e-02	 2.700000e+01	 1.259993e+01	 9.369740e-01	
5.345009e-01	 2.549149e-02	 2.710000e+01	 1.261301e+01	 9.376618e-01	
5.350522e-01	 2.558555e-02	 2.720000e+01	 1.262602e+01	 9.383422e-01	
5.356005e-01	 2.567962e-02	 2.730000e+01	 1.263896e+01	 9.390152e-01	
5.361459e-01	 2.577368e-02	 2.740000e+01	 1.265183e+01	 9.396810e-01	
5.366884e-01	 2.586775e-02	 2.750000e+01	 1.266463e+01	 9.403396e-01	
5.372280e-01	 2.596181e-02	 2.760000e+01	 1.267736e+01	 9.409911e-01	
5.377647e-01	 2.605587e-02	 2.770000e+01	 1.269003e+01	 9.416356e-01	
5.382987e-01	 2.614994e-02	 2.780000e+01	 1.270263e+01	 9.422732e-01	
5.388298e-01	 2.624400e-02	 2.790000e+01	 1.271516e+01	 9.429040e-01	
5.393581e-01	 2.633807e-02	 2.800000e+01	 1.272763e+01	 9.435281e-01	
5.398838e-01	 2.643213e-02	 2.810000e+01	 1.274003e+01	 9.441455e-01	
5.404066e-01	 2.652620e-02	 2.820000e+01	 1.275237e+01	 9.447563e-01	
5.409268e-01	 2.662026e-02	 2.830000e+01	 1.276465e+01	 9.453607e-01	
5.414444e-01	 2.671433e-02	 2.840000e+01	 1.277686e+01	 9.459586e-01	
5.419592e-01	 2.680839e-02	 2.850000e+01	 1.278901e+01	 9.465503e-01	
5.424715e-01	 2.690246e-02	 2.860000e+01	 1.280110e+01	 9.471356e-01	
5.429811e-01	 2.699652e-02	 2.870000e+01	 1.281312e+01	 9.477148e-01	
5.434882e-01	 2.709058e-02	 2.880000e+01	 1.282509e+01	 9.482879e-01	
5.439927e-01	 2.718465e-02	 2.890000e+01	 1.283699e+01	 9.488550e-01	
5.444947e-01	 2.727871e-02	 2.900000e+01	 1.284884e+01	 9.494161e-01	
5.449941e-01	 2.737278e-02	 2.910000e+01	 1.286062e+01	 9.499714e-01	
5.454911e-01	 2.746684e-02	 2.920000e+01	 1.287235e+01	 9.505208e-01	
5.459856e-01	 2.756091e-02	 2.930000e+01	 1.288402e+01	 9.510645e-01	
5.464777e-01	 2.765497e-02	 2.940000e+01	 1.289563e+01	 9.516025e-01	
5.469673e-01	 2.774904e-02	 2.950000e+01	 1.290719e+01	 9.521349e-01	
5.474546e-01	 2.784310e-02	 2.960000e+01	 1.291868e+01	 9.526617e-01	
5.479394e-01	 2.793716e-02	 2.970000e+01	 1.293013e+01	 9.531831e-01	
5.484219e-01	 2.803123e-02	 2.980000e+01	 1.294151e+01	 9.536991e-01	
5.489021e-01	 2.812529e-02	 2.990000e+01	 1.295284e+01	 9.542097e-01	
5.493799e-01	 2.821936e-02	 3.000000e+01	 1.296412e+01	 9.547151e-01	
5.498554e-01	 2.831342e-02	 3.010000e+01	 1.297534e+01	 9.552152e-01	
5.503287e-01	 2.840749e-02	 3.020000e+01	 1.298651e+01	 9.557102e-01	
5.507997e-01	 2.850155e-02	 3.030000e+01	 1.299762e+01	 9.562000e-01	
5.512684e-01	 2.859562e-02	 3.040000e+01	 1.300868e+01	 9.566849e-01	
5.517349e-01	 2.868968e-02	 3.050000e+01	 1.301969e+01	 9.571647e-01	
5.521992e-01	 2.878375e-02	 3.060000e+01	 1.303065e+01	 9.576396e-01	
5.526613e-01	 2.887781e-02	 3.070000e+01	 1.304155e+01	 9.581097e-01	
